-----------
Timer report 0 (1569 timers)
--------------
[0] main 44.8864 100.0% 1 
   [1] DiffusionSolver::run 44.4793 99.1% 1 
      [2] DiffusionSolver::advance 44.0272 98.1% 150 
         [3] EBBackwardEuler::solveHelm 43.4839 96.9% 150 
    96.2%                  Total 
---------------------------------------------------------
[421]FORT_QUADINTERP 0.06 348810
---------------------------------------------------------
[422]BaseEBCellFAB::copy 0.06 43035
    61.5%    0.03    40770 overlap_copy [493]
    33.9%    0.02     2265 sameregion_copy [587]
    95.4%                  Total 
---------------------------------------------------------
[423]BaseEBCellFAB::regcopy 0.06 183465
---------------------------------------------------------
[424]BaseEBCellFAB::regcopy 0.06 183465
---------------------------------------------------------
[425]GeometryShop::fillGraph 0.06 1
    10.2%    0.01     1872 momentCalc2D [811]
    10.2%                  Total 
---------------------------------------------------------
[426]QuadCFInterp::preamble 0.06 389580
---------------------------------------------------------
[427]FORT_AXBYFAB 0.05 142695
---------------------------------------------------------
[428]FORT_QUADINTERP 0.05 348810
---------------------------------------------------------
[429]FORT_QUADINTERP 0.05 348810
---------------------------------------------------------
[430]QuadCFInterp::slopes 0.05 33300
---------------------------------------------------------
[431]EBStencil::relax 0.05 54360
    90.1%    0.05    54360 relax_loop_overvofs [445]
     4.8%    0.00    54360 relax_header [930]
    94.9%                  Total 
---------------------------------------------------------
[432]LevelData<T>::define(dbl,comps,ghost,factory) 0.05 13590
---------------------------------------------------------
[433]BaseEBCellFAB::copy 0.05 43035
    57.8%    0.03    40770 overlap_copy [516]
    37.2%    0.02     2265 sameregion_copy [575]
    95.1%                  Total 
---------------------------------------------------------
[434]EBAMRPoissonOp::applyOpNoCFBCs 0.05 300
    47.2%    0.02     2850 eb_bcs_apply [549]
    19.6%    0.01     2850 regular_apply [695]
    15.6%    0.01     2850 irregular_apply [734]
    13.4%    0.01     2850 alpha_apply [770]
     1.8%    0.00     2850 dom_bcs_apply [1091]
    97.6%                  Total 
---------------------------------------------------------
[435]BaseEBCellFAB::regcopy 0.05 457530
---------------------------------------------------------
[436]BaseEBCellFAB::regcopy 0.05 457530
---------------------------------------------------------
[437]EBAMRPoissonOp::getDivFStencil 0.05 3272
    17.5%    0.01    19456 EBAMRPoissonOp::getFaceCenteredFluxStencil [714]
    17.5%                  Total 
---------------------------------------------------------
[438]EBAMRPoissonOp::applyOp 0.05 2265
    96.4%    0.05     2265 EBAMRPoissonOp::applyOpNoCFBCs [443]
     2.4%    0.00     2265 exchange+copier [1055]
    98.7%                  Total 
---------------------------------------------------------
[439]LevelData<T>::define(dbl,comps,ghost,factory) 0.05 13590
---------------------------------------------------------
[440]FORT_REGGET1DLAPLACIAN_INPLACE 0.05 2265
---------------------------------------------------------
[441]BaseEBCellFAB::regcopy 0.05 457530
---------------------------------------------------------
[442]BaseEBCellFAB::regcopy 0.05 457530
---------------------------------------------------------
[443]EBAMRPoissonOp::applyOpNoCFBCs 0.05 2265
    44.7%    0.02     2265 regular_apply [565]
    29.9%    0.01     2265 irregular_apply [631]
    18.3%    0.01     2265 alpha_apply [717]
     2.9%    0.00     2265 dom_bcs_apply [1028]
     0.1%    0.00     2265 eb_bcs_apply [1355]
    95.9%                  Total 
---------------------------------------------------------
[444]LevelData<T>::define(dbl,comps,ghost,factory) 0.05 2265
---------------------------------------------------------
[445]relax_loop_overvofs 0.05 54360
---------------------------------------------------------
[446]initFluxs 0.05 54360
---------------------------------------------------------
[447]AMRPoissonOp::reflux::incrementFine 0.05 300
    54.3%    0.03    48600 LevelFluxRegister::incrementFine [543]
    15.1%    0.01    48600 AMRPoissonOp::getFlux1 [769]
    69.4%                  Total 
---------------------------------------------------------
[448]EBArith::loHi 0.05 285390
---------------------------------------------------------
[449]BaseEBCellFAB::regcopy 0.05 287655
---------------------------------------------------------
[450]exchange+copier 0.05 2265
    89.2%    0.04     2265 exchange [471]
     9.7%    0.00      150 Copier::define [852]
    98.9%                  Total 
---------------------------------------------------------
[451]DiffusionSolver::copy 0.05 150
    99.9%    0.05      150 EBAMRDataOps::assign(cell_lhs,cell_rhs) [452]
    99.9%                  Total 
---------------------------------------------------------
[452]EBAMRDataOps::assign(cell_lhs,cell_rhs) 0.05 150
    99.9%    0.05      450 EBLevelDataOps::assign(to,from) [453]
    99.9%                  Total 
---------------------------------------------------------
[453]EBLevelDataOps::assign(to,from) 0.05 450
    57.5%    0.03      450 Copier::define [541]
    39.7%    0.02      450 copyTo [592]
     0.8%    0.00      450 ~Copier [1199]
    98.0%                  Total 
---------------------------------------------------------
[454]coarse-fine_bcs 0.05 150
    99.9%    0.05      150 EBAMRPoissonOp::applyCFBCs [455]
    99.9%                  Total 
---------------------------------------------------------
[455]EBAMRPoissonOp::applyCFBCs 0.05 150
    99.9%    0.05      150 inhomogeneous_cfbcs_execute [456]
     0.0%    0.00      150 inhomogeneous_cfbcs_define [1437]
    99.9%                  Total 
---------------------------------------------------------
[456]inhomogeneous_cfbcs_execute 0.05 150
    76.7%    0.03      150 QuadCFInterp::coarseFineInterp [490]
     6.2%    0.00      150 exchange+copier [910]
     3.1%    0.00      150 exchange [1030]
     1.6%    0.00      300 LevelData<T>::define(dbl,comps,ghost,factory) [1117]
     0.6%    0.00      600 ~LayoutData [1252]
     0.1%    0.00      300 ~Copier [1373]
     0.0%    0.00      300 ~LevelData [1422]
     0.0%    0.00      300 ~BoxLayoutData [1440]
    88.4%                  Total 
---------------------------------------------------------
[457]LevelData<T>::define(dbl,comps,ghost,factory) 0.05 9060
---------------------------------------------------------
[458]EBAMRPoissonOp::levelGSRB::applyDomainFlux 0.04 13590
    97.7%    0.04    13590 EBAMRPoissonOp::applyDomainFlux [460]
    97.7%                  Total 
---------------------------------------------------------
[459]LevelData<T>::define(dbl,comps,ghost,factory) 0.04 9060
---------------------------------------------------------
[460]EBAMRPoissonOp::applyDomainFlux 0.04 13590
    30.0%    0.01    54360 FORT_REGAPPLYDOMAINFLUX_INPLACE [657]
    19.3%    0.01    27180 EBArith::loHi [732]
     5.5%    0.00    54360 NeumannPoissonDomainBC::getFaceFlux [959]
    54.8%                  Total 
---------------------------------------------------------
[461]copyTo 0.04 2265
    99.1%    0.04     2265 local copying [462]
    99.1%                  Total 
---------------------------------------------------------
[462]local copying 0.04 2265
---------------------------------------------------------
[463]copyTo 0.04 4530
    97.9%    0.04     4530 local copying [466]
    97.9%                  Total 
---------------------------------------------------------
[464]copyTo 0.04 4530
    98.1%    0.04     4530 local copying [468]
    98.1%                  Total 
---------------------------------------------------------
[465]exchange+copier 0.04 2265
    99.3%    0.04     2265 exchange [467]
    99.3%                  Total 
---------------------------------------------------------
[466]local copying 0.04 4530
---------------------------------------------------------
[467]exchange 0.04 2265
    99.2%    0.04     2265 local copying [470]
    99.2%                  Total 
---------------------------------------------------------
[468]local copying 0.04 4530
---------------------------------------------------------
[469]EBISLevel::coarsenVoFs 0.04 8
    31.1%    0.01       24 copyTo [665]
     3.2%    0.00       24 ~LayoutData [1043]
     0.5%    0.00        8 VoFIterator::define [1275]
     0.1%    0.00       24 Copier::define [1352]
     0.0%    0.00       48 ~Copier [1441]
     0.0%    0.00       24 ~LevelData [1476]
     0.0%    0.00       24 ~BoxLayoutData [1497]
    35.0%                  Total 
---------------------------------------------------------
[470]local copying 0.04 2265
    73.5%    0.03   126840 BaseEBCellFAB::copy [523]
    73.5%                  Total 
---------------------------------------------------------
[471]exchange 0.04 2265
    99.2%    0.04     2265 local copying [472]
    99.2%                  Total 
---------------------------------------------------------
[472]local copying 0.04 2265
    76.2%    0.03   126840 BaseEBCellFAB::copy [517]
    76.2%                  Total 
---------------------------------------------------------
[473]BaseEBCellFAB::regcopy 0.04 443940
---------------------------------------------------------
[474]BaseEBCellFAB::regcopy 0.04 142695
---------------------------------------------------------
[475]EBLevelDataOps::assign(to,from) 0.04 450
    57.7%    0.02      450 Copier::define [562]
    39.1%    0.02      450 copyTo [616]
     0.9%    0.00      450 ~Copier [1201]
    97.7%                  Total 
---------------------------------------------------------
[476]BaseEBCellFAB::regcopy 0.04 443940
---------------------------------------------------------
[477]LevelFluxRegister::setToZero 0.04 4530
---------------------------------------------------------
[478]FORT_MULTIPLYFABR 0.04 183465
---------------------------------------------------------
[479]FORT_MULTIPLYFABR 0.04 183465
---------------------------------------------------------
[480]FORT_MULTIPLYFABR 0.04 183465
---------------------------------------------------------
[481]dom_bcs_apply 0.04 183465
---------------------------------------------------------
[482]FORT_QUADINTERP 0.04 285390
---------------------------------------------------------
[483]eb_bcs_apply 0.04 9450
    98.2%    0.04     9450 NeumannPoissonEBBC::applyEBFlux [484]
    98.2%                  Total 
---------------------------------------------------------
[484]NeumannPoissonEBBC::applyEBFlux 0.04 9450
---------------------------------------------------------
[485]LevelFluxRegister::setToZero 0.04 4530
---------------------------------------------------------
[486]BaseEBCellFAB::regcopy 0.04 330690
---------------------------------------------------------
[487]dom_bcs_apply 0.04 183465
---------------------------------------------------------
[488]BaseEBCellFAB::regcopy 0.04 330690
---------------------------------------------------------
[489]QuadCFInterp::slopes 0.03 25800
---------------------------------------------------------
[490]QuadCFInterp::coarseFineInterp 0.03 150
    94.9%    0.03    10800 QuadCFInterp::coarseFineInterp(BaseFab<Real> & a_phif,...) [506]
     3.4%    0.00      150 copyTo [1056]
    98.4%                  Total 
---------------------------------------------------------
[491]EBISLevel::coarsenFaces 0.03 8
    38.8%    0.01       32 copyTo [645]
     3.0%    0.00       24 ~LayoutData [1077]
     0.8%    0.00        8 LevelData<T>::define(dbl,comps,ghost,factory) [1234]
     0.2%    0.00       32 Copier::define [1356]
     0.0%    0.00       56 ~Copier [1438]
     0.0%    0.00       24 ~LevelData [1484]
     0.0%    0.00       24 ~BoxLayoutData [1498]
    42.8%                  Total 
---------------------------------------------------------
[492]exchange+copier 0.03 4530
    97.2%    0.03     4530 exchange [497]
     1.0%    0.00      150 Copier::define [1202]
    98.2%                  Total 
---------------------------------------------------------
[493]overlap_copy 0.03 40770
    87.8%    0.03    40770 BaseEBCellFAB::copy [519]
    87.8%                  Total 
