BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
13.53	0.5058E-17
13.65	0.4993E-17
13.77	0.4930E-17
13.89	0.4870E-17
14.01	0.4811E-17
14.12	0.4754E-17
14.24	0.4694E-17
14.36	0.4632E-17
14.48	0.4572E-17
14.60	0.4515E-17
14.72	0.4470E-17
14.84	0.4420E-17
14.95	0.4369E-17
15.07	0.4317E-17
15.19	0.4264E-17
15.31	0.4213E-17
15.43	0.4161E-17
15.55	0.4113E-17
15.66	0.4064E-17
15.78	0.4019E-17
15.90	0.3974E-17
16.02	0.3929E-17
16.14	0.3883E-17
16.26	0.3845E-17
16.38	0.3808E-17
16.49	0.3766E-17
16.61	0.3725E-17
16.73	0.3687E-17
16.85	0.3655E-17
16.97	0.3616E-17
17.09	0.3581E-17
17.20	0.3546E-17
17.32	0.3511E-17
17.44	0.3478E-17
17.56	0.3444E-17
17.68	0.3410E-17
17.80	0.3376E-17
17.92	0.3343E-17
18.03	0.3310E-17
18.15	0.3279E-17
18.27	0.3249E-17
18.39	0.3219E-17
18.51	0.3190E-17
18.63	0.3160E-17
18.74	0.3132E-17
18.86	0.3102E-17
18.98	0.3072E-17
19.10	0.3043E-17
19.22	0.3015E-17
19.34	0.2987E-17
19.46	0.2961E-17
19.57	0.2936E-17
19.69	0.2911E-17
19.81	0.2886E-17
19.93	0.2862E-17
20.05	0.2838E-17
20.17	0.2813E-17
20.29	0.2788E-17
20.40	0.2767E-17
20.52	0.2743E-17
20.64	0.2720E-17
20.76	0.2698E-17
20.88	0.2676E-17
21.00	0.2655E-17
21.11	0.2634E-17
21.23	0.2613E-17
21.35	0.2593E-17
21.47	0.2572E-17
21.59	0.2550E-17
21.71	0.2531E-17
21.83	0.2513E-17
21.94	0.2494E-17
22.06	0.2476E-17
22.18	0.2458E-17
22.30	0.2441E-17
22.42	0.2424E-17
22.54	0.2407E-17
22.65	0.2391E-17
22.77	0.2373E-17
22.89	0.2356E-17
23.01	0.2338E-17
23.13	0.2320E-17
23.25	0.2303E-17
23.37	0.2285E-17
23.48	0.2268E-17
23.60	0.2251E-17
23.72	0.2235E-17
23.84	0.2219E-17
23.96	0.2204E-17
24.08	0.2188E-17
24.19	0.2173E-17
24.31	0.2158E-17
24.43	0.2143E-17
24.55	0.2129E-17
24.67	0.2114E-17
24.79	0.2100E-17
24.91	0.2087E-17
25.02	0.2073E-17
25.14	0.2060E-17
25.26	0.2046E-17
25.38	0.2033E-17
25.50	0.2020E-17
25.62	0.2007E-17
25.74	0.1993E-17
25.85	0.1980E-17
25.97	0.1967E-17
26.09	0.1954E-17
26.21	0.1941E-17
26.33	0.1929E-17
26.45	0.1916E-17
26.56	0.1904E-17
26.68	0.1892E-17
26.80	0.1880E-17
26.92	0.1869E-17
27.04	0.1857E-17
27.16	0.1846E-17
27.28	0.1835E-17
27.39	0.1824E-17
27.51	0.1813E-17
27.63	0.1802E-17
27.75	0.1791E-17
27.87	0.1781E-17
27.99	0.1770E-17
28.10	0.1760E-17
28.22	0.1750E-17
28.34	0.1740E-17
28.46	0.1730E-17
28.58	0.1720E-17
28.70	0.1710E-17
28.82	0.1701E-17
28.93	0.1691E-17
29.05	0.1682E-17
29.17	0.1672E-17
29.29	0.1663E-17
29.41	0.1654E-17
29.53	0.1644E-17
29.64	0.1635E-17
29.76	0.1626E-17
29.88	0.1618E-17
30.00	0.1609E-17
 
 
C33   O2    Excitation    0.38 eV                               
Energy (eV)	Inverse rate coefficient (m2)
0.5000	0.000
0.6185	0.000
0.7369	0.000
0.8554	0.000
0.9739	0.000
1.092	0.2694E-18
1.211	0.8830E-17
1.329	0.2284E-16
1.448	0.3876E-16
1.566	0.5561E-16
1.685	0.7321E-16
1.803	0.9131E-16
1.922	0.1097E-15
2.040	0.1284E-15
2.159	0.1474E-15
2.277	0.1666E-15
2.396	0.1859E-15
2.514	0.2053E-15
2.633	0.2247E-15
2.751	0.2442E-15
2.869	0.2638E-15
2.988	0.2833E-15
3.106	0.3028E-15
3.225	0.3222E-15
3.343	0.3414E-15
3.462	0.3606E-15
3.580	0.3796E-15
3.699	0.3986E-15
3.817	0.4172E-15
3.936	0.4356E-15
4.054	0.4537E-15
4.173	0.4715E-15
4.291	0.4886E-15
4.410	0.5057E-15
4.528	0.5223E-15
4.647	0.5389E-15
4.765	0.5547E-15
4.884	0.5700E-15
5.002	0.5843E-15
5.121	0.5983E-15
5.239	0.6116E-15
5.357	0.6243E-15
5.476	0.6368E-15
5.594	0.6487E-15
5.713	0.6602E-15
5.831	0.6712E-15
5.950	0.6812E-15
6.068	0.6902E-15
6.187	0.6986E-15
6.305	0.7064E-15
6.424	0.7134E-15
6.542	0.7205E-15
6.661	0.7271E-15
6.779	0.7333E-15
6.898	0.7390E-15
7.016	0.7441E-15
7.134	0.7483E-15
7.253	0.7521E-15
7.371	0.7555E-15
7.490	0.7588E-15
7.608	0.7617E-15
7.727	0.7642E-15
7.845	0.7663E-15
7.964	0.7676E-15
8.082	0.7691E-15
8.201	0.7704E-15
8.319	0.7713E-15
8.438	0.7720E-15
8.556	0.7724E-15
8.675	0.7726E-15
8.793	0.7726E-15
8.912	0.7726E-15
9.030	0.7720E-15
9.149	0.7713E-15
9.267	0.7703E-15
9.386	0.7692E-15
9.504	0.7679E-15
9.622	0.7664E-15
9.741	0.7650E-15
9.859	0.7633E-15
9.978	0.7615E-15
10.10	0.7602E-15
10.21	0.7584E-15
10.33	0.7566E-15
10.45	0.7546E-15
10.57	0.7525E-15
10.69	0.7502E-15
10.81	0.7479E-15
10.93	0.7455E-15
11.04	0.7430E-15
11.16	0.7404E-15
11.28	0.7378E-15
11.40	0.7351E-15
11.52	0.7323E-15
11.64	0.7294E-15
11.76	0.7266E-15
11.87	0.7240E-15
11.99	0.7212E-15
12.11	0.7184E-15
12.23	0.7155E-15
12.35	0.7126E-15
12.47	0.7097E-15
12.58	0.7068E-15
12.70	0.7038E-15
12.82	0.7008E-15
12.94	0.6978E-15
13.06	0.6948E-15
13.18	0.6917E-15
13.30	0.6887E-15
13.41	0.6857E-15
13.53	0.6826E-15
13.65	0.6795E-15
13.77	0.6764E-15
13.89	0.6733E-15
14.01	0.6702E-15
14.12	0.6670E-15
14.24	0.6639E-15
14.36	0.6610E-15
14.48	0.6580E-15
14.60	0.6549E-15
14.72	0.6517E-15
14.84	0.6486E-15
14.95	0.6456E-15
15.07	0.6425E-15
15.19	0.6395E-15
15.31	0.6365E-15
15.43	0.6335E-15
15.55	0.6306E-15
15.66	0.6276E-15
15.78	0.6246E-15
15.90	0.6216E-15
16.02	0.6186E-15
16.14	0.6157E-15
16.26	0.6127E-15
16.38	0.6097E-15
16.49	0.6068E-15
16.61	0.6038E-15
16.73	0.6009E-15
16.85	0.5981E-15
16.97	0.5952E-15
17.09	0.5925E-15
17.20	0.5896E-15
17.32	0.5868E-15
17.44	0.5839E-15
17.56	0.5811E-15
17.68	0.5783E-15
17.80	0.5756E-15
17.92	0.5729E-15
18.03	0.5702E-15
18.15	0.5674E-15
18.27	0.5647E-15
18.39	0.5620E-15
18.51	0.5593E-15
18.63	0.5566E-15
18.74	0.5540E-15
18.86	0.5513E-15
18.98	0.5487E-15
19.10	0.5462E-15
19.22	0.5436E-15
19.34	0.5410E-15
19.46	0.5385E-15
19.57	0.5360E-15
19.69	0.5335E-15
19.81	0.5310E-15
19.93	0.5285E-15
20.05	0.5261E-15
20.17	0.5236E-15
20.29	0.5212E-15
20.40	0.5186E-15
20.52	0.5162E-15
20.64	0.5138E-15
20.76	0.5115E-15
20.88	0.5091E-15
21.00	0.5068E-15
21.11	0.5045E-15
21.23	0.5022E-15
21.35	0.4999E-15
21.47	0.4976E-15
21.59	0.4954E-15
21.71	0.4931E-15
21.83	0.4908E-15
21.94	0.4886E-15
22.06	0.4864E-15
22.18	0.4842E-15
22.30	0.4820E-15
22.42	0.4798E-15
22.54	0.4776E-15
22.65	0.4755E-15
22.77	0.4734E-15
22.89	0.4713E-15
23.01	0.4692E-15
23.13	0.4671E-15
23.25	0.4651E-15
23.37	0.4631E-15
23.48	0.4611E-15
23.60	0.4591E-15
23.72	0.4571E-15
23.84	0.4550E-15
23.96	0.4530E-15
24.08	0.4510E-15
24.19	0.4491E-15
24.31	0.4471E-15
24.43	0.4452E-15
24.55	0.4432E-15
24.67	0.4413E-15
24.79	0.4394E-15
24.91	0.4376E-15
25.02	0.4357E-15
25.14	0.4338E-15
25.26	0.4320E-15
25.38	0.4302E-15
25.50	0.4284E-15
25.62	0.4266E-15
25.74	0.4248E-15
25.85	0.4231E-15
25.97	0.4213E-15
26.09	0.4196E-15
26.21	0.4179E-15
26.33	0.4162E-15
26.45	0.4144E-15
26.56	0.4127E-15
26.68	0.4110E-15
26.80	0.4093E-15
26.92	0.4076E-15
27.04	0.4059E-15
27.16	0.4042E-15
27.28	0.4026E-15
27.39	0.4009E-15
27.51	0.3993E-15
27.63	0.3977E-15
27.75	0.3961E-15
27.87	0.3945E-15
27.99	0.3929E-15
28.10	0.3914E-15
28.22	0.3898E-15
28.34	0.3883E-15
28.46	0.3868E-15
28.58	0.3852E-15
28.70	0.3837E-15
28.82	0.3823E-15
28.93	0.3808E-15
29.05	0.3793E-15
29.17	0.3777E-15
29.29	0.3762E-15
29.41	0.3748E-15
29.53	0.3733E-15
29.64	0.3719E-15
29.76	0.3705E-15
29.88	0.3690E-15
30.00	0.3676E-15
 
 
C34   O2    Excitation    0.57 eV                               
Energy (eV)	Inverse rate coefficient (m2)
0.5000	0.7115E-16
0.6185	0.6700E-16
0.7369	0.5989E-16
0.8554	0.5158E-16
0.9739	0.4313E-16
1.092	0.3678E-16
1.211	0.3857E-16
1.329	0.4443E-16
1.448	0.5170E-16
1.566	0.5972E-16
1.685	0.6835E-16
1.803	0.7735E-16
1.922	0.8666E-16
2.040	0.9624E-16
2.159	0.1061E-15
2.277	0.1161E-15
2.396	0.1262E-15
2.514	0.1365E-15
2.633	0.1469E-15
2.751	0.1574E-15
2.869	0.1680E-15
2.988	0.1786E-15
3.106	0.1892E-15
3.225	0.1999E-15
3.343	0.2105E-15
3.462	0.2211E-15
3.580	0.2317E-15
3.699	0.2423E-15
3.817	0.2528E-15
3.936	0.2632E-15
4.054	0.2734E-15
4.173	0.2835E-15
4.291	0.2933E-15
4.410	0.3030E-15
4.528	0.3125E-15
4.647	0.3220E-15
4.765	0.3310E-15
4.884	0.3399E-15
5.002	0.3482E-15
5.121	0.3563E-15
5.239	0.3641E-15
5.357	0.3715E-15
5.476	0.3787E-15
5.594	0.3856E-15
5.713	0.3922E-15
5.831	0.3987E-15
5.950	0.4044E-15
6.068	0.4097E-15
6.187	0.4146E-15
6.305	0.4191E-15
6.424	0.4232E-15
6.542	0.4273E-15
6.661	0.4311E-15
6.779	0.4346E-15
6.898	0.4378E-15
7.016	0.4407E-15
7.134	0.4431E-15
7.253	0.4452E-15
7.371	0.4471E-15
7.490	0.4489E-15
7.608	0.4504E-15
7.727	0.4517E-15
7.845	0.4528E-15
7.964	0.4534E-15
8.082	0.4541E-15
8.201	0.4547E-15
8.319	0.4550E-15
8.438	0.4552E-15
8.556	0.4552E-15
8.675	0.4551E-15
8.793	0.4549E-15
8.912	0.4547E-15
9.030	0.4541E-15
9.149	0.4534E-15
9.267	0.4526E-15
9.386	0.4517E-15
9.504	0.4507E-15
9.622	0.4496E-15
9.741	0.4485E-15
9.859	0.4472E-15
9.978	0.4459E-15
10.10	0.4449E-15
10.21	0.4436E-15
10.33	0.4422E-15
10.45	0.4408E-15
10.57	0.4393E-15
10.69	0.4377E-15
10.81	0.4361E-15
10.93	0.4344E-15
11.04	0.4327E-15
11.16	0.4309E-15
11.28	0.4291E-15
11.40	0.4272E-15
11.52	0.4254E-15
11.64	0.4234E-15
11.76	0.4215E-15
11.87	0.4197E-15
11.99	0.4178E-15
12.11	0.4159E-15
12.23	0.4140E-15
12.35	0.4120E-15
12.47	0.4101E-15
12.58	0.4081E-15
12.70	0.4061E-15
12.82	0.4041E-15
12.94	0.4021E-15
13.06	0.4001E-15
13.18	0.3981E-15
13.30	0.3961E-15
13.41	0.3941E-15
13.53	0.3921E-15
13.65	0.3900E-15
13.77	0.3880E-15
13.89	0.3859E-15
14.01	0.3839E-15
14.12	0.3818E-15
14.24	0.3798E-15
14.36	0.3779E-15
14.48	0.3759E-15
14.60	0.3739E-15
14.72	0.3718E-15
14.84	0.3698E-15
14.95	0.3679E-15
15.07	0.3659E-15
15.19	0.3639E-15
15.31	0.3620E-15
15.43	0.3601E-15
15.55	0.3581E-15
15.66	0.3562E-15
15.78	0.3543E-15
15.90	0.3524E-15
16.02	0.3505E-15
16.14	0.3486E-15
16.26	0.3467E-15
16.38	0.3448E-15
16.49	0.3429E-15
16.61	0.3410E-15
16.73	0.3391E-15
16.85	0.3373E-15
16.97	0.3355E-15
17.09	0.3338E-15
17.20	0.3319E-15
17.32	0.3301E-15
17.44	0.3283E-15
17.56	0.3265E-15
17.68	0.3248E-15
17.80	0.3230E-15
17.92	0.3213E-15
18.03	0.3196E-15
18.15	0.3179E-15
18.27	0.3162E-15
18.39	0.3145E-15
18.51	0.3128E-15
18.63	0.3111E-15
18.74	0.3094E-15
18.86	0.3078E-15
18.98	0.3061E-15
19.10	0.3045E-15
19.22	0.3029E-15
19.34	0.3013E-15
19.46	0.2997E-15
19.57	0.2982E-15
19.69	0.2966E-15
19.81	0.2951E-15
19.93	0.2935E-15
20.05	0.2920E-15
20.17	0.2905E-15
20.29	0.2890E-15
20.40	0.2874E-15
20.52	0.2859E-15
20.64	0.2844E-15
20.76	0.2829E-15
20.88	0.2815E-15
21.00	0.2800E-15
21.11	0.2786E-15
21.23	0.2772E-15
21.35	0.2758E-15
21.47	0.2744E-15
21.59	0.2730E-15
21.71	0.2716E-15
21.83	0.2702E-15
21.94	0.2688E-15
22.06	0.2675E-15
22.18	0.2661E-15
22.30	0.2648E-15
22.42	0.2635E-15
22.54	0.2621E-15
22.65	0.2608E-15
22.77	0.2595E-15
22.89	0.2583E-15
23.01	0.2570E-15
23.13	0.2557E-15
23.25	0.2545E-15
23.37	0.2533E-15
23.48	0.2521E-15
23.60	0.2508E-15
23.72	0.2496E-15
23.84	0.2484E-15
23.96	0.2472E-15
24.08	0.2460E-15
24.19	0.2448E-15
24.31	0.2436E-15
24.43	0.2424E-15
24.55	0.2413E-15
24.67	0.2401E-15
24.79	0.2390E-15
24.91	0.2378E-15
25.02	0.2367E-15
25.14	0.2356E-15
25.26	0.2345E-15
25.38	0.2334E-15
25.50	0.2323E-15
25.62	0.2313E-15
25.74	0.2302E-15
25.85	0.2291E-15
25.97	0.2281E-15
26.09	0.2271E-15
26.21	0.2261E-15
26.33	0.2250E-15
26.45	0.2240E-15
26.56	0.2230E-15
26.68	0.2219E-15
26.80	0.2209E-15
26.92	0.2199E-15
27.04	0.2189E-15
27.16	0.2179E-15
27.28	0.2169E-15
27.39	0.2159E-15
27.51	0.2150E-15
27.63	0.2140E-15
27.75	0.2131E-15
27.87	0.2121E-15
27.99	0.2112E-15
28.10	0.2103E-15
28.22	0.2094E-15
28.34	0.2085E-15
28.46	0.2076E-15
28.58	0.2067E-15
28.70	0.2058E-15
28.82	0.2049E-15
28.93	0.2040E-15
29.05	0.2032E-15
29.17	0.2022E-15
29.29	0.2013E-15
29.41	0.2005E-15
29.53	0.1996E-15
29.64	0.1988E-15
29.76	0.1980E-15
29.88	0.1971E-15
30.00	0.1963E-15
 
 
C35   O2    Excitation    0.75 eV                               
Energy (eV)	Inverse rate coefficient (m2)
0.5000	0.2102E-16
0.6185	0.2079E-16
0.7369	0.1937E-16
0.8554	0.1723E-16
0.9739	0.1475E-16
1.092	0.1277E-16
1.211	0.1466E-16
1.329	0.1881E-16
1.448	0.2377E-16
1.566	0.2915E-16
1.685	0.3486E-16
1.803	0.4078E-16
1.922	0.4686E-16
2.040	0.5308E-16
2.159	0.5942E-16
2.277	0.6587E-16
2.396	0.7238E-16
2.514	0.7894E-16
2.633	0.8554E-16
2.751	0.9217E-16
2.869	0.9884E-16
2.988	0.1055E-15
3.106	0.1122E-15
3.225	0.1188E-15
3.343	0.1254E-15
3.462	0.1320E-15
3.580	0.1385E-15
3.699	0.1450E-15
3.817	0.1514E-15
3.936	0.1577E-15
4.054	0.1639E-15
4.173	0.1700E-15
4.291	0.1759E-15
4.410	0.1817E-15
4.528	0.1873E-15
4.647	0.1929E-15
4.765	0.1983E-15
4.884	0.2035E-15
5.002	0.2083E-15
5.121	0.2129E-15
5.239	0.2173E-15
5.357	0.2215E-15
5.476	0.2256E-15
5.594	0.2295E-15
5.713	0.2332E-15
5.831	0.2368E-15
5.950	0.2399E-15
6.068	0.2427E-15
6.187	0.2453E-15
6.305	0.2476E-15
6.424	0.2497E-15
6.542	0.2518E-15
6.661	0.2537E-15
6.779	0.2555E-15
6.898	0.2570E-15
7.016	0.2584E-15
7.134	0.2595E-15
7.253	0.2603E-15
7.371	0.2611E-15
7.490	0.2618E-15
7.608	0.2624E-15
7.727	0.2629E-15
7.845	0.2632E-15
7.964	0.2631E-15
8.082	0.2633E-15
8.201	0.2633E-15
8.319	0.2632E-15
8.438	0.2630E-15
8.556	0.2627E-15
8.675	0.2624E-15
8.793	0.2619E-15
8.912	0.2616E-15
9.030	0.2609E-15
9.149	0.2603E-15
9.267	0.2595E-15
9.386	0.2588E-15
9.504	0.2579E-15
9.622	0.2571E-15
9.741	0.2562E-15
9.859	0.2552E-15
9.978	0.2542E-15
10.10	0.2534E-15
10.21	0.2525E-15
10.33	0.2515E-15
10.45	0.2505E-15
10.57	0.2494E-15
10.69	0.2483E-15
10.81	0.2472E-15
10.93	0.2460E-15
11.04	0.2448E-15
11.16	0.2436E-15
11.28	0.2424E-15
11.40	0.2412E-15
11.52	0.2400E-15
11.64	0.2387E-15
11.76	0.2374E-15
11.87	0.2363E-15
11.99	0.2350E-15
12.11	0.2338E-15
12.23	0.2325E-15
12.35	0.2313E-15
12.47	0.2300E-15
12.58	0.2288E-15
12.70	0.2275E-15
12.82	0.2263E-15
12.94	0.2250E-15
13.06	0.2238E-15
13.18	0.2225E-15
13.30	0.2212E-15
13.41	0.2200E-15
13.53	0.2187E-15
13.65	0.2175E-15
13.77	0.2162E-15
13.89	0.2149E-15
14.01	0.2137E-15
14.12	0.2124E-15
14.24	0.2112E-15
14.36	0.2100E-15
14.48	0.2088E-15
14.60	0.2076E-15
14.72	0.2063E-15
14.84	0.2051E-15
14.95	0.2039E-15
15.07	0.2027E-15
15.19	0.2015E-15
15.31	0.2004E-15
15.43	0.1992E-15
15.55	0.1981E-15
15.66	0.1969E-15
15.78	0.1958E-15
15.90	0.1946E-15
16.02	0.1935E-15
16.14	0.1924E-15
16.26	0.1912E-15
16.38	0.1901E-15
16.49	0.1890E-15
16.61	0.1878E-15
16.73	0.1867E-15
16.85	0.1857E-15
16.97	0.1846E-15
17.09	0.1836E-15
17.20	0.1825E-15
17.32	0.1814E-15
17.44	0.1804E-15
17.56	0.1793E-15
17.68	0.1783E-15
17.80	0.1773E-15
17.92	0.1763E-15
18.03	0.1753E-15
18.15	0.1743E-15
18.27	0.1733E-15
18.39	0.1723E-15
18.51	0.1713E-15
18.63	0.1703E-15
18.74	0.1693E-15
18.86	0.1684E-15
18.98	0.1674E-15
19.10	0.1665E-15
19.22	0.1656E-15
19.34	0.1646E-15
19.46	0.1637E-15
19.57	0.1628E-15
19.69	0.1619E-15
19.81	0.1610E-15
19.93	0.1601E-15
20.05	0.1593E-15
20.17	0.1584E-15
20.29	0.1575E-15
20.40	0.1566E-15
20.52	0.1557E-15
20.64	0.1549E-15
20.76	0.1541E-15
20.88	0.1532E-15
21.00	0.1524E-15
21.11	0.1516E-15
21.23	0.1508E-15
21.35	0.1500E-15
21.47	0.1492E-15
21.59	0.1484E-15
21.71	0.1476E-15
21.83	0.1468E-15
21.94	0.1460E-15
22.06	0.1452E-15
22.18	0.1445E-15
22.30	0.1437E-15
22.42	0.1429E-15
22.54	0.1422E-15
22.65	0.1415E-15
22.77	0.1407E-15
22.89	0.1400E-15
23.01	0.1393E-15
23.13	0.1386E-15
23.25	0.1379E-15
23.37	0.1372E-15
23.48	0.1365E-15
23.60	0.1358E-15
23.72	0.1351E-15
23.84	0.1344E-15
23.96	0.1337E-15
24.08	0.1331E-15
24.19	0.1324E-15
24.31	0.1317E-15
24.43	0.1311E-15
24.55	0.1304E-15
24.67	0.1297E-15
24.79	0.1291E-15
24.91	0.1285E-15
25.02	0.1278E-15
25.14	0.1272E-15
25.26	0.1266E-15
25.38	0.1260E-15
25.50	0.1254E-15
25.62	0.1248E-15
25.74	0.1242E-15
25.85	0.1236E-15
25.97	0.1230E-15
26.09	0.1224E-15
26.21	0.1219E-15
26.33	0.1213E-15
26.45	0.1207E-15
26.56	0.1201E-15
26.68	0.1196E-15
26.80	0.1190E-15
26.92	0.1184E-15
27.04	0.1179E-15
27.16	0.1173E-15
27.28	0.1168E-15
27.39	0.1162E-15
27.51	0.1157E-15
27.63	0.1151E-15
27.75	0.1146E-15
27.87	0.1141E-15
27.99	0.1136E-15
28.10	0.1131E-15
28.22	0.1126E-15
28.34	0.1120E-15
28.46	0.1115E-15
28.58	0.1111E-15
28.70	0.1106E-15
28.82	0.1101E-15
28.93	0.1096E-15
29.05	0.1091E-15
29.17	0.1086E-15
29.29	0.1081E-15
29.41	0.1076E-15
29.53	0.1072E-15
29.64	0.1067E-15
29.76	0.1062E-15
29.88	0.1058E-15
30.00	0.1053E-15
 
 
C36   O2    Excitation    0.98 eV                               
Energy (eV)	Inverse rate coefficient (m2)
0.5000	0.8234E-16
0.6185	0.1057E-15
0.7369	0.1305E-15
0.8554	0.1567E-15
0.9739	0.1845E-15
1.092	0.2153E-15
1.211	0.2467E-15
1.329	0.2763E-15
1.448	0.3050E-15
1.566	0.3329E-15
1.685	0.3602E-15
1.803	0.3870E-15
1.922	0.4132E-15
2.040	0.4390E-15
2.159	0.4642E-15
2.277	0.4890E-15
2.396	0.5134E-15
2.514	0.5373E-15
2.633	0.5608E-15
2.751	0.5837E-15
2.869	0.6062E-15
2.988	0.6284E-15
3.106	0.6501E-15
3.225	0.6712E-15
3.343	0.6917E-15
3.462	0.7117E-15
3.580	0.7313E-15
3.699	0.7504E-15
3.817	0.7690E-15
3.936	0.7869E-15
4.054	0.8041E-15
4.173	0.8208E-15
4.291	0.8367E-15
4.410	0.8523E-15
4.528	0.8673E-15
4.647	0.8825E-15
4.765	0.8964E-15
4.884	0.9096E-15
5.002	0.9214E-15
5.121	0.9329E-15
5.239	0.9439E-15
5.357	0.9544E-15
5.476	0.9647E-15
5.594	0.9745E-15
5.713	0.9839E-15
5.831	0.9930E-15
5.950	0.1001E-14
6.068	0.1008E-14
6.187	0.1014E-14
6.305	0.1020E-14
6.424	0.1026E-14
6.542	0.1031E-14
6.661	0.1037E-14
6.779	0.1042E-14
6.898	0.1046E-14
7.016	0.1050E-14
7.134	0.1054E-14
7.253	0.1057E-14
7.371	0.1060E-14
7.490	0.1063E-14
7.608	0.1065E-14
7.727	0.1068E-14
7.845	0.1070E-14
7.964	0.1071E-14
8.082	0.1072E-14
8.201	0.1074E-14
8.319	0.1075E-14
8.438	0.1076E-14
8.556	0.1077E-14
8.675	0.1078E-14
8.793	0.1078E-14
8.912	0.1079E-14
9.030	0.1079E-14
9.149	0.1079E-14
9.267	0.1079E-14
9.386	0.1079E-14
9.504	0.1079E-14
9.622	0.1078E-14
9.741	0.1078E-14
9.859	0.1077E-14
9.978	0.1077E-14
10.10	0.1076E-14
10.21	0.1076E-14
10.33	0.1075E-14
10.45	0.1074E-14
10.57	0.1073E-14
10.69	0.1072E-14
10.81	0.1071E-14
10.93	0.1070E-14
11.04	0.1069E-14
11.16	0.1068E-14
11.28	0.1067E-14
11.40	0.1065E-14
11.52	0.1064E-14
11.64	0.1062E-14
11.76	0.1061E-14
11.87	0.1060E-14
11.99	0.1058E-14
12.11	0.1057E-14
12.23	0.1055E-14
12.35	0.1054E-14
12.47	0.1052E-14
12.58	0.1051E-14
12.70	0.1049E-14
12.82	0.1048E-14
12.94	0.1046E-14
13.06	0.1044E-14
13.18	0.1043E-14
13.30	0.1041E-14
13.41	0.1039E-14
13.53	0.1038E-14
13.65	0.1036E-14
13.77	0.1034E-14
13.89	0.1032E-14
14.01	0.1030E-14
14.12	0.1029E-14
14.24	0.1027E-14
14.36	0.1025E-14
14.48	0.1024E-14
14.60	0.1022E-14
14.72	0.1020E-14
14.84	0.1018E-14
14.95	0.1016E-14
15.07	0.1015E-14
15.19	0.1013E-14
15.31	0.1011E-14
15.43	0.1009E-14
15.55	0.1007E-14
15.66	0.1006E-14
15.78	0.1004E-14
15.90	0.1002E-14
16.02	0.1000E-14
16.14	0.9986E-15
16.26	0.9968E-15
16.38	0.9950E-15
16.49	0.9932E-15
16.61	0.9914E-15
16.73	0.9896E-15
16.85	0.9879E-15
16.97	0.9862E-15
17.09	0.9845E-15
17.20	0.9827E-15
17.32	0.9810E-15
17.44	0.9792E-15
17.56	0.9775E-15
17.68	0.9758E-15
17.80	0.9741E-15
17.92	0.9724E-15
18.03	0.9707E-15
18.15	0.9690E-15
18.27	0.9673E-15
18.39	0.9656E-15
18.51	0.9639E-15
18.63	0.9622E-15
18.74	0.9606E-15
18.86	0.9589E-15
18.98	0.9573E-15
19.10	0.9557E-15
19.22	0.9541E-15
19.34	0.9525E-15
19.46	0.9509E-15
19.57	0.9493E-15
19.69	0.9477E-15
19.81	0.9461E-15
19.93	0.9445E-15
20.05	0.9429E-15
20.17	0.9414E-15
20.29	0.9398E-15
20.40	0.9383E-15
20.52	0.9367E-15
20.64	0.9352E-15
20.76	0.9337E-15
20.88	0.9322E-15
21.00	0.9307E-15
21.11	0.9292E-15
21.23	0.9277E-15
21.35	0.9262E-15
21.47	0.9248E-15
21.59	0.9234E-15
21.71	0.9219E-15
21.83	0.9205E-15
21.94	0.9190E-15
22.06	0.9176E-15
22.18	0.9162E-15
22.30	0.9148E-15
22.42	0.9134E-15
22.54	0.9120E-15
22.65	0.9106E-15
22.77	0.9092E-15
22.89	0.9078E-15
23.01	0.9065E-15
23.13	0.9052E-15
23.25	0.9039E-15
23.37	0.9026E-15
23.48	0.9013E-15
23.60	0.9000E-15
23.72	0.8987E-15
23.84	0.8974E-15
23.96	0.8961E-15
24.08	0.8949E-15
24.19	0.8936E-15
24.31	0.8923E-15
24.43	0.8911E-15
24.55	0.8899E-15
24.67	0.8886E-15
